Date,Month,Day,Hours,Minutes,Weekend ,Intensity
9,10,Sun,1,30,0,287
9,10,Sun,1,45,0,255
9,10,Sun,2,0,0,248
9,10,Sun,2,15,0,223
9,10,Sun,2,30,0,227
9,10,Sun,2,45,0,212
9,10,Sun,3,0,0,207
9,10,Sun,3,15,0,197
9,10,Sun,3,30,0,196
9,10,Sun,3,45,0,196
9,10,Sun,4,0,0,192
9,10,Sun,4,15,0,201
9,10,Sun,4,30,0,206
9,10,Sun,4,45,0,216
9,10,Sun,5,0,0,221
9,10,Sun,5,15,0,238
9,10,Sun,5,30,0,252
9,10,Sun,5,45,0,252
9,10,Sun,6,0,0,256
9,10,Sun,6,15,0,277
9,10,Sun,6,30,0,280
9,10,Sun,6,45,0,310
9,10,Sun,7,0,0,316
9,10,Sun,7,15,0,326
9,10,Sun,7,30,0,329
9,10,Sun,7,45,0,333
9,10,Sun,8,0,0,338
9,10,Sun,8,15,0,347
9,10,Sun,8,30,0,358
9,10,Sun,8,45,0,377
9,10,Sun,9,0,0,392
9,10,Sun,9,15,0,411
9,10,Sun,9,30,0,422
9,10,Sun,9,45,0,429
9,10,Sun,10,0,0,434
9,10,Sun,10,15,0,456
9,10,Sun,10,30,0,470
9,10,Sun,10,45,0,473
9,10,Sun,11,0,0,482
9,10,Sun,11,15,0,480
9,10,Sun,11,30,0,484
9,10,Sun,11,45,0,492
9,10,Sun,12,0,0,506
9,10,Sun,12,15,0,513
9,10,Sun,12,30,0,511
9,10,Sun,12,45,0,508
9,10,Sun,13,0,0,503
9,10,Sun,13,15,0,478
9,10,Sun,13,30,0,474
9,10,Sun,13,45,0,471
9,10,Sun,14,0,0,459
9,10,Sun,14,15,0,457
9,10,Sun,14,30,0,461
9,10,Sun,14,45,0,452
9,10,Sun,15,0,0,455
9,10,Sun,15,15,0,451
9,10,Sun,15,30,0,448
9,10,Sun,15,45,0,445
9,10,Sun,16,0,0,454
9,10,Sun,16,15,0,461
9,10,Sun,16,30,0,472
9,10,Sun,16,45,0,486
9,10,Sun,17,0,0,493
9,10,Sun,17,15,0,487
9,10,Sun,17,30,0,492
9,10,Sun,17,45,0,491
9,10,Sun,18,0,0,486
9,10,Sun,18,15,0,482
9,10,Sun,18,30,0,481
9,10,Sun,18,45,0,482
9,10,Sun,19,0,0,477
9,10,Sun,19,15,0,475
9,10,Sun,19,30,0,479
9,10,Sun,19,45,0,483
9,10,Sun,20,0,0,486
9,10,Sun,20,15,0,478
9,10,Sun,20,30,0,465
9,10,Sun,20,45,0,458
9,10,Sun,21,0,0,453
9,10,Sun,21,15,0,439
9,10,Sun,21,30,0,442
9,10,Sun,21,45,0,428
9,10,Sun,22,0,0,420
9,10,Sun,22,15,0,415
9,10,Sun,22,30,0,402
9,10,Sun,22,45,0,388
9,10,Sun,23,0,0,378
9,10,Sun,23,15,0,360
9,10,Sun,23,30,0,348
