Date,Month,Day,Hours,Minutes,Weekend ,Intensity
7,10,Friday,14,30,1,442
7,10,Friday,14,45,1,442
7,10,Friday,15,0,1,442
7,10,Friday,15,15,1,442
7,10,Friday,15,30,1,442
7,10,Friday,15,45,1,442
7,10,Friday,16,0,1,442
7,10,Friday,16,15,1,442
7,10,Friday,16,30,1,442
7,10,Friday,16,45,1,442
7,10,Friday,17,0,1,442
7,10,Friday,17,15,1,442
7,10,Friday,17,30,1,442
7,10,Friday,17,45,1,442
7,10,Friday,18,0,1,442
7,10,Friday,18,15,1,442
7,10,Friday,18,30,1,442
7,10,Friday,18,45,1,442
7,10,Friday,19,0,1,442
7,10,Friday,19,15,1,442
7,10,Friday,19,30,1,442
7,10,Friday,19,45,1,442
7,10,Friday,20,0,1,442
7,10,Friday,20,15,1,442
7,10,Friday,20,30,1,442
7,10,Friday,20,45,1,442
7,10,Friday,21,0,1,442
7,10,Friday,21,15,1,442
7,10,Friday,21,30,1,442
7,10,Friday,21,45,1,442
7,10,Friday,22,0,1,442
7,10,Friday,22,15,1,442
7,10,Friday,22,30,1,442
7,10,Friday,22,45,1,442
7,10,Friday,23,0,1,442
7,10,Friday,23,15,1,442
7,10,Friday,23,30,1,442
7,10,Friday,23,45,1,442
8,10,Saturday,0,0,1,442
8,10,Saturday,0,15,1,442
8,10,Saturday,0,30,1,442
8,10,Saturday,0,45,1,442
8,10,Saturday,1,0,1,442
8,10,Saturday,1,15,1,442
8,10,Saturday,1,30,1,442
8,10,Saturday,1,45,1,442
8,10,Saturday,2,0,1,442
8,10,Saturday,2,15,1,442
8,10,Saturday,2,30,1,442
8,10,Saturday,2,45,1,442
8,10,Saturday,3,0,1,442
8,10,Saturday,3,15,1,442
8,10,Saturday,3,30,1,442
8,10,Saturday,3,45,1,442
8,10,Saturday,4,0,1,442
8,10,Saturday,4,15,1,442
8,10,Saturday,4,30,1,442
8,10,Saturday,4,45,1,442
8,10,Saturday,5,0,1,442
8,10,Saturday,5,15,1,442
8,10,Saturday,5,30,1,442
8,10,Saturday,5,45,1,442
8,10,Saturday,6,0,1,442
8,10,Saturday,6,15,1,442
8,10,Saturday,6,30,1,442
8,10,Saturday,6,45,1,442
8,10,Saturday,7,0,1,442
8,10,Saturday,7,15,1,442
8,10,Saturday,7,30,1,442
8,10,Saturday,7,45,1,442
8,10,Saturday,8,0,1,442
8,10,Saturday,8,15,1,442
8,10,Saturday,8,30,1,442
8,10,Saturday,8,45,1,442
8,10,Saturday,9,0,1,442
8,10,Saturday,9,15,1,442
8,10,Saturday,9,30,1,442
8,10,Saturday,9,45,1,442
8,10,Saturday,10,0,1,442
8,10,Saturday,10,15,1,442
8,10,Saturday,10,30,1,442
8,10,Saturday,10,45,1,442
8,10,Saturday,11,0,1,442
8,10,Saturday,11,15,1,442
8,10,Saturday,11,30,1,442
8,10,Saturday,11,45,1,442
8,10,Saturday,12,0,1,442
8,10,Saturday,12,15,1,442
8,10,Saturday,12,30,1,442
8,10,Saturday,12,45,1,442
8,10,Saturday,13,0,1,442
8,10,Saturday,13,15,1,442
8,10,Saturday,13,30,1,442
8,10,Saturday,13,45,1,442
8,10,Saturday,14,0,1,442
8,10,Saturday,14,15,1,442
8,10,Saturday,14,30,1,442
8,10,Saturday,14,45,1,442
8,10,Saturday,15,0,1,442
8,10,Saturday,15,15,1,442
8,10,Saturday,15,30,1,442
8,10,Saturday,15,45,1,442
8,10,Saturday,16,0,1,442
8,10,Saturday,16,15,1,442
8,10,Saturday,16,30,1,442
8,10,Saturday,16,45,1,442
8,10,Saturday,17,0,1,442
8,10,Saturday,17,15,1,442
8,10,Saturday,17,30,1,442
8,10,Saturday,17,45,1,442
8,10,Saturday,18,0,1,442
8,10,Saturday,18,15,1,442
8,10,Saturday,18,30,1,442
8,10,Saturday,18,45,1,442
8,10,Saturday,19,0,1,442
8,10,Saturday,19,15,1,442
8,10,Saturday,19,30,1,442
8,10,Saturday,19,45,1,442
8,10,Saturday,20,0,1,442
8,10,Saturday,20,15,1,442
8,10,Saturday,20,30,1,442
8,10,Saturday,20,45,1,442
8,10,Saturday,21,0,1,442
8,10,Saturday,21,15,1,442
8,10,Saturday,21,30,1,442
8,10,Saturday,21,45,1,442
8,10,Saturday,22,0,1,442
8,10,Saturday,22,15,1,442
8,10,Saturday,22,30,1,442
8,10,Saturday,22,45,1,442
8,10,Saturday,23,0,1,442
8,10,Saturday,23,15,1,442
8,10,Saturday,23,30,1,442
8,10,Saturday,23,45,1,442
9,10,Sunday,0,0,0,442
9,10,Sunday,0,15,0,442
9,10,Sunday,0,30,0,442
9,10,Sunday,0,45,0,442
9,10,Sunday,1,0,0,442
9,10,Sunday,1,15,0,442
9,10,Sunday,1,30,0,442
9,10,Sunday,1,45,0,442
9,10,Sunday,2,0,0,442
9,10,Sunday,2,15,0,442
9,10,Sunday,2,30,0,442
9,10,Sunday,2,45,0,442
9,10,Sunday,3,0,0,442
9,10,Sunday,3,15,0,442
9,10,Sunday,3,30,0,442
9,10,Sunday,3,45,0,442
9,10,Sunday,4,0,0,442
9,10,Sunday,4,15,0,442
9,10,Sunday,4,30,0,442
9,10,Sunday,4,45,0,442
9,10,Sunday,5,0,0,442
9,10,Sunday,5,15,0,442
9,10,Sunday,5,30,0,442
9,10,Sunday,5,45,0,442
9,10,Sunday,6,0,0,442
9,10,Sunday,6,15,0,442
9,10,Sunday,6,30,0,442
9,10,Sunday,6,45,0,442
9,10,Sunday,7,0,0,442
9,10,Sunday,7,15,0,442
9,10,Sunday,7,30,0,442
9,10,Sunday,7,45,0,442
9,10,Sunday,8,0,0,442
9,10,Sunday,8,15,0,442
9,10,Sunday,8,30,0,442
9,10,Sunday,8,45,0,442
9,10,Sunday,9,0,0,442
9,10,Sunday,9,15,0,442
9,10,Sunday,9,30,0,442
9,10,Sunday,9,45,0,442
9,10,Sunday,10,0,0,442
9,10,Sunday,10,15,0,442
9,10,Sunday,10,30,0,442
